"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"820","PGEN_.00g120760::Scaffold_05:46207464-46237362","JAKTTH010010091.1",84.848,165,21,4,6173,6335,5953,5791,2.33e-36,163
"821","PGEN_.00g120940::Scaffold_05:46453312-46474617","JAKTTH010007016.1",84.127,126,18,2,5176,5299,151364,151239,1.01e-23,121
"822","PGEN_.00g121120::Scaffold_05:46927515-46947475","JAKTTH010001363.1",83.429,175,23,2,4896,5064,49237,49063,7.24e-35,158
"823","PGEN_.00g121190::Scaffold_05:47175188-47203779","JAKTTH010014674.1",80.679,383,59,12,11131,11507,237340,236967,1.64e-72,283
"824","PGEN_.00g121390::Scaffold_05:47637053-47651738","JAKTTH010002644.1",90.805,87,6,2,12763,12848,148417,148502,3.25e-22,115
"825","PGEN_.00g121550::Scaffold_05:47962438-48008576","JAKTTH010013346.1",75.476,1419,294,38,41045,42420,72232,70825,1.05e-180,643
"826","PGEN_.00g121900::Scaffold_05:48557952-48603246","JAKTTH010008052.1",85.345,116,16,1,4611,4726,395342,395456,7.75e-23,119
"827","PGEN_.00g121940::Scaffold_05:48766175-48810457","JAKTTH010008052.1",84.298,121,19,0,31030,31150,395336,395456,7.58e-23,119
"828","PGEN_.00g122050::Scaffold_05:48921376-48944474","JAKTTH010004685.1",77.642,492,103,7,19455,19940,177398,177888,2.2e-75,292
"829","PGEN_.00g122110::Scaffold_05:49296175-49331665","JAKTTH010015789.1",89.189,148,12,3,29279,29426,92526,92669,7.64e-42,182
"830","PGEN_.00g122150::Scaffold_05:49456719-49459932","JAKTTH010010762.1",84.615,143,16,5,1381,1520,525626,525487,1.51e-29,137
"831","PGEN_.00g122170::Scaffold_05:49471959-49490557","JAKTTH010014082.1",85.496,131,19,0,18468,18598,8305,8435,8.78e-29,137
"832","PGEN_.00g122400::Scaffold_05:50177013-50225869","JAKTTH010009953.1",79.182,538,73,25,24664,25181,217688,217170,2.12e-88,337
"833","PGEN_.00g122510::Scaffold_05:50530451-50546086","JAKTTH010015877.1",78.761,226,41,7,12229,12450,168699,168921,4.41e-31,145
"834","PGEN_.00g122620::Scaffold_05:50707017-50740696","JAKTTH010014713.1",78.766,551,91,19,23821,24362,571684,571151,2.43e-91,346
"835","PGEN_.00g122880::Scaffold_05:51546690-51549246","JAKTTH010008767.1",85.106,141,21,0,587,727,50917,51057,7.14e-32,145
"836","PGEN_.00g122900::Scaffold_05:51573206-51600315","JAKTTH010008767.1",90,160,14,2,23311,23468,95912,96071,3.46e-49,206
"837","PGEN_.00g122910::Scaffold_05:51599744-51603493","JAKTTH010008767.1",90,160,14,2,531,688,95912,96071,4.75e-50,206
"838","PGEN_.00g123030::Scaffold_05:51962900-51964278","JAKTTH010011263.1",86.515,482,43,12,2,475,50921,51388,3.26e-142,510
"839","PGEN_.00g123110::Scaffold_05:52033389-52047899","JAKTTH010004409.1",81.199,367,54,11,239,596,237548,237908,2.99e-72,281
"840","PGEN_.00g123170::Scaffold_05:52148043-52199061","JAKTTH010002718.1",92.222,90,7,0,49982,50071,215922,215833,1.45e-25,128
"841","PGEN_.00g123820::Scaffold_05:54248044-54267756","JAKTTH010013891.1",91.667,108,7,1,17377,17484,112400,112505,4.3e-32,148
"842","PGEN_.00g124090::Scaffold_05:54767604-54859044","JAKTTH010001937.1",77.787,1202,198,56,77450,78617,102427,101261,0,676
"843","PGEN_.00g124130::Scaffold_05:54899353-55081615","JAKTTH010000951.1",81.944,432,60,16,55923,56346,94511,94090,1.02e-91,350
"844","PGEN_.00g124870::Scaffold_05:56855377-56908143","JAKTTH010008077.1",87.037,108,13,1,19590,19697,132016,131910,2.51e-23,121
"845","PGEN_.00g124930::Scaffold_05:56980891-56987562","JAKTTH010007937.1",82.486,177,28,3,3919,4094,94711,94537,1.12e-33,152
"846","PGEN_.00g125270::Scaffold_05:57895768-58009943","JAKTTH010000719.1",77.076,301,65,4,63704,64002,70456,70754,5.32e-38,171
"847","PGEN_.00g125310::Scaffold_05:58046068-58110568","JAKTTH010011330.1",79.381,1324,214,47,15218,16510,93787,92492,0,878
"848","PGEN_.00g125350::Scaffold_05:58287744-58288619","JAKTTH010012904.1",83.756,394,62,2,16,408,110117,110509,1.01e-100,372
"849","PGEN_.00g125470::Scaffold_05:58604571-58610198","JAKTTH010000951.1",80.977,389,48,16,3246,3614,94514,94132,8.93e-74,285
"850","PGEN_.00g125480::Scaffold_05:58620465-58633696","JAKTTH010009390.1",83.932,2421,351,21,9196,11588,277143,279553,0,2281
"851","PGEN_.00g125500::Scaffold_05:58711874-58810578","JAKTTH010009198.1",82.292,192,30,3,5027,5216,229864,229675,7.7e-36,163
"852","PGEN_.00g125720::Scaffold_05:59199723-59202866","JAKTTH010008467.1",92.157,255,20,0,2889,3143,20302,20048,8.02e-97,361
"853","PGEN_.00g125730::Scaffold_05:59202996-59203727","JAKTTH010008467.1",87.398,611,72,4,123,729,19849,19240,0,697
"854","PGEN_.00g125820::Scaffold_05:59431128-59609752","JAKTTH010011668.1",93.531,742,45,3,168306,169045,63222,63962,0,1101
"855","PGEN_.00g126380::Scaffold_05:60838016-60869538","JAKTTH010002286.1",84.343,198,30,1,2440,2636,28804,29001,3.13e-45,193
"856","PGEN_.00g126600::Scaffold_05:61567750-61569095","JAKTTH010012904.1",81.15,748,135,3,604,1345,114861,114114,8.54e-168,595
"857","PGEN_.00g126610::Scaffold_05:61569950-61572236","JAKTTH010012904.1",80.902,665,125,2,4,667,113239,112576,7.01e-146,523
"858","PGEN_.00g126620::Scaffold_05:61572378-61572806","JAKTTH010012904.1",83.969,393,63,0,20,412,110509,110117,1.02e-102,377
"859","PGEN_.00g127070::Scaffold_05:62379139-62445755","JAKTTH010013659.1",82.102,704,95,29,26633,27325,133764,133081,2.03e-159,573
"860","PGEN_.00g127410::Scaffold_05:63148851-63174060","JAKTTH010014997.1",80.408,490,81,13,2622,3106,22784,22305,2.33e-95,359
"861","PGEN_.00g127630::Scaffold_05:63553637-63574040","JAKTTH010008052.1",82.692,156,27,0,10901,11056,441456,441611,2.68e-29,139
"862","PGEN_.00g127780::Scaffold_05:64085993-64120930","JAKTTH010000575.1",88.235,102,8,3,20635,20733,184582,184482,5.98e-23,119
"863","PGEN_.00g127960::Scaffold_05:64633907-64659760","JAKTTH010005576.1",78.477,302,49,10,5278,5571,101829,101536,1.55e-42,183
"864","PGEN_.00g128200::Scaffold_05:65275472-65368268","JAKTTH010001937.1",79.603,907,155,29,66169,67060,102012,101121,2.76e-174,623
"865","PGEN_.00g128360::Scaffold_05:65871304-65948426","JAKTTH010009508.1",79.849,397,59,20,61642,62029,945,561,3.45e-68,270
"866","PGEN_.00g128720::Scaffold_05:66826556-66846344","JAKTTH010005310.1",79.916,239,24,8,16483,16706,105472,105243,9.28e-34,154
"867","PGEN_.00g128910::Scaffold_05:67215934-67234313","JAKTTH010008052.1",86.555,119,16,0,15990,16108,395456,395338,4.04e-27,132
"868","PGEN_.00g128930::Scaffold_06:13235-20349","JAKTTH010008869.1",87.85,107,11,2,4466,4571,195790,195895,2.61e-25,124
"869","PGEN_.00g129350::Scaffold_06:982390-1064756","JAKTTH010001363.1",83.871,186,22,4,60924,61103,49237,49054,3.84e-38,171
"870","PGEN_.00g129420::Scaffold_06:1271039-1275767","JAKTTH010000216.1",79.55,934,146,33,1149,2060,274528,273618,3.89e-176,625
"871","PGEN_.00g129430::Scaffold_06:1278004-1283428","JAKTTH010005035.1",88.785,107,11,1,3167,3272,43742,43636,4.27e-27,130
"872","PGEN_.00g129920::Scaffold_06:2587211-2612377","JAKTTH010002412.1",79.793,193,27,9,3580,3769,171224,171041,1.99e-26,130
"873","PGEN_.00g130070::Scaffold_06:2975316-3065774","JAKTTH010011669.1",79.235,183,36,2,29200,29381,436098,436279,9.26e-25,126
"874","PGEN_.00g130120::Scaffold_06:3126097-3135332","JAKTTH010012512.1",77.889,398,83,5,3471,3866,101368,101762,8.97e-61,243
"875","PGEN_.00g130200::Scaffold_06:3346417-3408956","JAKTTH010001604.1",81.017,295,34,19,38696,38979,41664,41381,1.33e-51,215
"876","PGEN_.00g130870::Scaffold_06:4875971-4896390","JAKTTH010014526.1",80.734,327,54,8,18583,18907,1306,1625,1.54e-61,246
"877","PGEN_.00g130880::Scaffold_06:4917089-4977090","JAKTTH010002754.1",80.859,256,48,1,27966,28221,129674,129928,3.57e-47,200
"878","PGEN_.00g130910::Scaffold_06:4997237-4997840","JAKTTH010002754.1",81.203,133,23,2,473,603,176032,176164,7.66e-21,106
"879","PGEN_.00g131240::Scaffold_06:5910478-6000603","JAKTTH010003563.1",80.739,379,55,14,18757,19122,274642,274269,6.69e-71,279
"880","PGEN_.00g131290::Scaffold_06:6104649-6122831","JAKTTH010008071.1",86.207,116,15,1,3875,3990,401016,400902,6.68e-25,124
"881","PGEN_.00g131500::Scaffold_06:6528842-6553422","JAKTTH010003685.1",75.181,552,122,12,22438,22983,514812,515354,1.85e-61,246
"882","PGEN_.00g131830::Scaffold_06:7639108-7661258","JAKTTH010007056.1",75.529,331,48,19,20523,20852,41927,41629,4.87e-27,132
"883","PGEN_.00g132260::Scaffold_06:8633516-8660119","JAKTTH010005035.1",85.039,127,17,2,1816,1942,43751,43627,7.56e-26,128
"884","PGEN_.00g132400::Scaffold_06:8964922-8986933","JAKTTH010012512.1",77.889,398,83,5,10296,10691,101368,101762,2.14e-60,243
"885","PGEN_.00g133000::Scaffold_06:10182526-10182777","JAKTTH010008051.1",99.27,137,1,0,115,251,272370,272234,4.67e-64,248
"886","PGEN_.00g133010::Scaffold_06:10183163-10183615","JAKTTH010008051.1",89.754,244,21,4,1,240,267278,267035,4.02e-82,309
"887","PGEN_.00g133090::Scaffold_06:10262419-10288442","JAKTTH010000514.1",82.313,147,24,2,6185,6330,23198,23053,2.66e-25,126
"888","PGEN_.00g133270::Scaffold_06:10644499-10659040","JAKTTH010008052.1",85.217,115,17,0,4228,4342,395456,395342,2.49e-23,119
"889","PGEN_.00g133550::Scaffold_06:11322188-11389086","JAKTTH010013763.1",98.667,75,1,0,38911,38985,194038,194112,4.09e-27,134
"890","PGEN_.00g133560::Scaffold_06:11397452-11412647","JAKTTH010010696.1",76.393,305,57,11,7086,7377,54576,54274,9.21e-33,150
"891","PGEN_.00g133720::Scaffold_06:11714773-11728033","JAKTTH010003307.1",79.012,243,48,3,2593,2833,69774,69533,1.03e-36,163
"892","PGEN_.00g133850::Scaffold_06:12012125-12058709","JAKTTH010003201.1",81.461,178,33,0,7751,7928,79735,79558,3.66e-31,147
"893","PGEN_.00g133920::Scaffold_06:12261481-12334357","JAKTTH010003831.1",93.684,95,6,0,66596,66690,124314,124220,7.41e-30,143
"894","PGEN_.00g134060::Scaffold_06:12544826-12576596","JAKTTH010005156.1",72.27,696,183,10,29195,29884,102747,103438,1.13e-49,207
"895","PGEN_.00g134070::Scaffold_06:12580409-12610327","JAKTTH010001604.1",79.957,469,72,18,10877,11335,41840,41384,2.81e-85,326
"896","PGEN_.00g134110::Scaffold_06:12701240-12842784","JAKTTH010005710.1",81.132,265,36,11,36383,36639,325393,325135,8.42e-47,200
"897","PGEN_.00g134220::Scaffold_06:13235222-13266849","JAKTTH010001604.1",79.744,469,73,18,20146,20604,41384,41840,1.38e-83,320
"898","PGEN_.00g134400::Scaffold_06:13548708-13578024","JAKTTH010003223.1",86.375,1644,170,36,15920,17557,153708,152113,0,1746
"899","PGEN_.00g134410::Scaffold_06:13565803-13566132","JAKTTH010002370.1",93.884,327,20,0,1,327,222831,223157,7.33e-138,494
"900","PGEN_.00g134420::Scaffold_06:13591475-13619660","JAKTTH010014628.1",95.775,71,3,0,2860,2930,156670,156600,6.24e-22,115
"901","PGEN_.00g134530::Scaffold_06:13783574-13801694","JAKTTH010001046.1",83.444,302,49,1,7813,8114,22343,22043,1.34e-71,279
"902","PGEN_.00g134840::Scaffold_06:14432851-14494417","JAKTTH010008250.1",84.519,239,36,1,41144,41381,479342,479104,1e-57,235
"903","PGEN_.00g135250::Scaffold_06:15535717-15540170","JAKTTH010008077.1",87.963,108,12,1,3913,4020,131910,132016,4.53e-26,126
"904","PGEN_.00g135350::Scaffold_06:15801495-15818190","JAKTTH010001048.1",87.273,110,10,4,8127,8235,147924,147818,2.21e-24,122
"905","PGEN_.00g135570::Scaffold_06:16247535-16277016","JAKTTH010011334.1",90,130,11,2,18089,18218,33392,33519,1.78e-37,167
"906","PGEN_.00g135820::Scaffold_06:17056097-17084714","JAKTTH010000687.1",79.727,513,84,19,3407,3910,4243,3742,1.23e-93,353
"907","PGEN_.00g135950::Scaffold_06:17505767-17563144","JAKTTH010001937.1",77.111,900,157,40,47784,48653,101434,102314,1.81e-134,490
"908","PGEN_.00g135970::Scaffold_06:17551416-17551811","JAKTTH010007609.1",83.966,237,38,0,9,245,254891,255127,1e-57,228
"909","PGEN_.00g135990::Scaffold_06:17585190-17587083","JAKTTH010009617.1",94.42,896,32,9,1008,1893,17189,16302,0,1362
"910","PGEN_.00g136000::Scaffold_06:17587130-17588621","JAKTTH010007426.1",96.324,680,24,1,1,680,169333,168655,0,1116
"911","PGEN_.00g136010::Scaffold_06:17588976-17591247","JAKTTH010003841.1",90.623,1493,96,24,803,2270,42465,40992,0,1941
"912","PGEN_.00g136210::Scaffold_06:17939106-17967676","JAKTTH010001048.1",85.714,119,13,4,27476,27593,147809,147924,3.78e-24,122
"913","PGEN_.00g136450::Scaffold_06:18804086-18882224","JAKTTH010010053.1",79.208,505,76,18,66918,67401,84539,85035,2.64e-84,324
"914","PGEN_.00g136770::Scaffold_06:19367933-19368172","JAKTTH010001727.1",80,200,36,3,39,236,21633,21436,5.96e-33,145
"915","PGEN_.00g136910::Scaffold_06:19504273-19572267","JAKTTH010014997.1",77.431,864,153,35,63389,64231,22027,22869,4.6e-136,496
"916","PGEN_.00g136930::Scaffold_06:19602739-19647938","JAKTTH010010053.1",79.194,620,92,24,6784,7384,84434,85035,3.19e-106,396
"917","PGEN_.00g136940::Scaffold_06:19648243-19692856","JAKTTH010010053.1",79.194,620,92,24,37244,37844,85035,84434,3.15e-106,396
"918","PGEN_.00g136960::Scaffold_06:19725102-19785487","JAKTTH010014997.1",77.431,864,153,35,3770,4612,22869,22027,4.09e-136,496
"919","PGEN_.00g137400::Scaffold_06:20399692-20477962","JAKTTH010010053.1",79.208,505,76,18,10864,11347,85035,84539,2.65e-84,324
"920","PGEN_.00g137630::Scaffold_06:21317815-21345989","JAKTTH010001048.1",86.555,119,12,4,977,1094,147924,147809,8.01e-26,128
"921","PGEN_.00g137780::Scaffold_06:21580326-21597158","JAKTTH010008071.1",85.217,115,17,0,3934,4048,400902,401016,2.88e-23,119
"922","PGEN_.00g137890::Scaffold_06:21779976-21805572","JAKTTH010003866.1",79.231,520,78,23,6728,7228,24303,24811,4e-88,335
"923","PGEN_.00g138470::Scaffold_06:23205588-23213623","JAKTTH010005146.1",86.842,152,20,0,1,152,1115,1266,3.73e-39,171
"924","PGEN_.00g138480::Scaffold_06:23227312-23238206","JAKTTH010014283.1",78.601,486,83,13,4144,4623,297961,298431,1.72e-78,302
"925","PGEN_.00g138660::Scaffold_06:23702528-23702827","JAKTTH010008780.1",94.845,97,5,0,203,299,91465,91561,4.58e-35,152
"926","PGEN_.00g138760::Scaffold_06:23943414-23954176","JAKTTH010014283.1",78.807,486,82,13,6089,6568,298431,297961,3.66e-80,307
"927","PGEN_.00g138770::Scaffold_06:23967865-23976769","JAKTTH010005146.1",86.928,153,20,0,8752,8904,1266,1114,1.15e-39,172
"928","PGEN_.00g139070::Scaffold_06:24677898-24702833","JAKTTH010002194.1",82.584,178,31,0,23764,23941,263899,263722,9.04e-35,158
"929","PGEN_.00g139090::Scaffold_06:24704249-24754795","JAKTTH010000216.1",79.795,391,64,9,15682,16060,274533,274146,2.26e-68,270
"930","PGEN_.00g139270::Scaffold_06:25016297-25031537","JAKTTH010000216.1",84.516,155,21,3,8860,9013,274381,274533,9.24e-33,150
"931","PGEN_.00g139330::Scaffold_06:25202654-25233553","JAKTTH010002811.1",85.315,143,20,1,18154,18296,93754,93895,2.43e-31,147
"932","PGEN_.00g139370::Scaffold_06:25275700-25386965","JAKTTH010012267.1",80.25,400,63,12,53208,53603,60106,60493,4.94e-73,287
"933","PGEN_.00g139390::Scaffold_06:25478292-25507110","JAKTTH010007596.1",80.309,259,51,0,26639,26897,177689,177947,2.21e-46,196
"934","PGEN_.00g139430::Scaffold_06:25598783-25611921","JAKTTH010002718.1",92.222,90,7,0,10020,10109,215833,215922,3.73e-26,128
"935","PGEN_.00g139650::Scaffold_06:26290520-26311934","JAKTTH010012267.1",79.31,551,87,20,2263,2806,60634,60104,5.51e-96,361
"936","PGEN_.00g139670::Scaffold_06:26335288-26352006","JAKTTH010000216.1",78.655,937,159,30,5298,6214,274533,273618,2.35e-163,584
"937","PGEN_.00g140050::Scaffold_06:27355474-27442419","JAKTTH010000216.1",86.726,113,12,3,59048,59159,274443,274333,1.15e-23,122
"938","PGEN_.00g140660::Scaffold_06:28779298-28793006","JAKTTH010009230.1",84.475,219,32,2,9740,9957,107077,106860,2.91e-52,215
"939","PGEN_.00g141450::Scaffold_06:30691949-30705741","JAKTTH010009230.1",84.475,219,32,2,3329,3546,106860,107077,2.92e-52,215
"940","PGEN_.00g141570::Scaffold_06:30947331-31010118","JAKTTH010014240.1",87.778,180,20,2,20040,20218,88214,88392,6.2e-50,209
"941","PGEN_.00g141830::Scaffold_06:31808232-31904400","JAKTTH010003563.1",80.286,350,52,16,24382,24727,274645,274309,2.01e-61,248
"942","PGEN_.00g141890::Scaffold_06:32037711-32054381","JAKTTH010000264.1",88.776,98,8,3,7942,8038,108823,108728,1.03e-22,117
"943","PGEN_.00g142080::Scaffold_06:32675531-32756980","JAKTTH010010933.1",87.143,140,16,2,69803,69941,515043,515181,2.96e-34,158
"944","PGEN_.00g142170::Scaffold_06:33060098-33070682","JAKTTH010007247.1",86.726,113,15,0,4129,4241,131431,131319,1.08e-25,126
"945","PGEN_.00g142200::Scaffold_06:33110118-33140138","JAKTTH010012871.1",81.218,394,53,16,11520,11899,1514,1900,6.15e-77,298
"946","PGEN_.00g142570::Scaffold_06:34467669-34517964","JAKTTH010001898.1",78.479,2328,483,18,33123,35441,7676,5358,0,1507
"947","PGEN_.00g142680::Scaffold_06:34887550-34934314","JAKTTH010015213.1",81.429,140,26,0,12179,12318,449835,449696,1.04e-21,115
"948","PGEN_.00g142880::Scaffold_06:35422303-35465954","JAKTTH010009910.1",82.166,314,56,0,11848,12161,114352,114039,1.95e-68,270
"949","PGEN_.00g142940::Scaffold_06:35575079-35643049","JAKTTH010011330.1",79.445,613,98,27,10720,11321,93170,93765,6.17e-110,409
"950","PGEN_.00g143080::Scaffold_06:36208874-36256492","JAKTTH010009030.1",85.586,111,14,2,37127,37236,40890,40781,1.05e-21,115
"951","PGEN_.00g143200::Scaffold_06:36659113-36695090","JAKTTH010001729.1",87.671,146,18,0,4793,4938,64490,64345,1.68e-38,171
"952","PGEN_.00g143570::Scaffold_06:37383663-37404451","JAKTTH010007305.1",82.386,176,28,3,13940,14114,40217,40044,1.26e-32,150
"953","PGEN_.00g143580::Scaffold_06:37413480-37425993","JAKTTH010001048.1",87.069,116,10,5,11611,11724,147812,147924,1.28e-25,126
"954","PGEN_.00g143590::Scaffold_06:37456565-37504359","JAKTTH010011562.1",89.655,116,12,0,9159,9274,44199,44084,1.04e-31,148
"955","PGEN_.00g143950::Scaffold_06:38358471-38377616","JAKTTH010001937.1",78.189,1082,183,44,13104,14154,102174,101115,1.57e-180,641
"956","PGEN_.00g144390::Scaffold_06:39385314-39394680","JAKTTH010008052.1",87.129,101,13,0,8620,8720,395356,395456,2.07e-22,115
"957","PGEN_.00g144400::Scaffold_06:39405370-39450623","JAKTTH010001937.1",79.034,787,139,25,21021,21794,101888,101115,2.35e-142,516
"958","PGEN_.00g144540::Scaffold_06:39612312-39631497","JAKTTH010008221.1",85.455,165,11,9,15851,16007,345145,345304,1.93e-35,159
"959","PGEN_.00g144570::Scaffold_06:39692729-39827858","JAKTTH010014713.1",78.947,456,82,14,60463,60911,571690,571242,2.77e-76,298
"960","PGEN_.00g144620::Scaffold_06:40037636-40085053","JAKTTH010006703.1",82.243,214,31,7,17507,17717,21969,21760,1.32e-40,178
"961","PGEN_.00g145000::Scaffold_06:41319676-41322510","JAKTTH010008554.1",100,88,0,0,1418,1505,1445,1358,2.19e-37,163
"962","PGEN_.00g145220::Scaffold_06:41667823-41668882","JAKTTH010013463.1",71.049,753,191,23,206,945,182512,181774,3.74e-36,158
"963","PGEN_.00g145440::Scaffold_06:42086097-42109014","JAKTTH010007621.1",81.47,653,93,23,20268,20907,442765,443402,5.54e-141,510
"964","PGEN_.00g145480::Scaffold_06:42159445-42168950","JAKTTH010008052.1",84,125,19,1,742,866,395333,395456,1.62e-23,119
"965","PGEN_.00g145560::Scaffold_06:42477877-42504799","JAKTTH010005909.1",89.262,149,14,2,14036,14184,107339,107193,4.48e-43,185
"966","PGEN_.00g145820::Scaffold_06:43040992-43067065","JAKTTH010005905.1",85,120,18,0,20749,20868,143265,143384,3.45e-24,122
"967","PGEN_.00g146040::Scaffold_06:43537840-43561705","JAKTTH010011661.1",76.033,242,52,1,17960,18195,324641,324882,1.14e-23,121
"968","PGEN_.00g146110::Scaffold_06:43903683-43924888","JAKTTH010014713.1",79.584,529,89,16,16361,16881,571672,571155,5.46e-96,361
"969","PGEN_.00g146450::Scaffold_06:44766450-44824941","JAKTTH010007457.1",77.51,1743,348,34,24494,26212,64221,65943,0,1007
"970","PGEN_.00g146730::Scaffold_06:45190149-45268304","JAKTTH010007951.1",77.152,906,151,34,73257,74152,159484,160343,6.89e-130,475
"971","PGEN_.00g146850::Scaffold_06:45639005-45653971","JAKTTH010005895.1",84.247,146,23,0,10214,10359,292861,293006,1.52e-30,143
"972","PGEN_.00g146970::Scaffold_06:45951151-45955614","JAKTTH010005310.1",81.313,198,29,4,797,986,105116,105313,2.08e-34,154
"973","PGEN_.00g147170::Scaffold_06:46663960-46699745","JAKTTH010001099.1",83.333,192,32,0,8361,8552,33666,33475,9.96e-41,178
"974","PGEN_.00g147320::Scaffold_06:47172613-47176601","JAKTTH010006153.1",73.264,1354,310,43,2604,3913,254537,253192,7.61e-123,448
"975","PGEN_.00g147630::Scaffold_06:47986935-48045629","JAKTTH010008280.1",82.324,413,52,18,10580,10982,51931,52332,7.09e-89,339
"976","PGEN_.00g147680::Scaffold_06:48370783-48427271","JAKTTH010003694.1",84.746,236,34,2,4875,5109,3971,4205,9.21e-58,235
"977","PGEN_.00g147850::Scaffold_06:48781202-48814475","JAKTTH010000951.1",77.662,479,77,21,3445,3901,94041,94511,1.91e-72,283
"978","PGEN_.00g147860::Scaffold_06:48827886-48906726","JAKTTH010014713.1",79.061,554,91,20,63831,64374,571690,571152,2.63e-94,357
"979","PGEN_.00g147990::Scaffold_06:49444159-49468569","JAKTTH010001728.1",87.705,122,13,2,2552,2672,99183,99063,8.91e-30,141
"980","PGEN_.00g148030::Scaffold_06:49629698-49688806","JAKTTH010010647.1",83.06,366,53,9,34410,34771,35189,35549,2e-84,324
"981","PGEN_.00g148050::Scaffold_06:49705377-49732749","JAKTTH010001937.1",78.891,938,155,38,16512,17430,102174,101261,1.78e-166,595
